"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.112143358E1,-1.195194006E0,-2.732376099E0,1.073546696E1
5.112645604E1,-1.358587027E0,-2.548005104E0,8.446370125E0
5.113147850E1,-1.407312989E0,-2.646362066E0,9.634125710E0
5.113650096E1,-8.013529778E-1,-1.888600945E0,5.800160885E0
5.114152342E1,-1.046656966E0,-2.142999887E0,7.038422108E0
5.114654583E1,-2.818509936E-1,-1.406563044E0,3.862006903E0
5.115156826E1,-4.244889915E-1,-1.617805958E0,4.827878952E0
5.115659072E1,-3.210900128E-1,-9.921219945E-1,2.375333071E0
5.116161317E1,-2.224909961E-1,-1.205446005E0,3.044146061E0
5.116663563E1,-4.593020082E-1,-8.175420165E-1,1.409960985E0
5.117165809E1,-2.975899875E-1,-8.885520101E-1,1.861953020E0
5.117668045E1,-6.408190131E-1,-5.618789792E-1,6.349390149E-1
5.118170281E1,-4.726180136E-1,-6.920210123E-1,1.015596032E0
5.118672530E1,-7.057809830E-1,-4.093410075E-1,3.581000119E-2
5.119174774E1,-5.964660048E-1,-4.523710012E-1,3.041580021E-1
5.119677019E1,-8.107320070E-1,-2.898519933E-1,-2.998729944E-1
5.120179265E1,-6.827920079E-1,-3.367919922E-1,-1.439729929E-1
5.120681511E1,-7.777590156E-1,-2.210649997E-1,-5.612609982E-1
5.121183757E1,-7.599260211E-1,-2.502439916E-1,-4.299240112E-1
5.121686000E1,-4.985199869E-1,-1.111269966E-1,-8.591390252E-1
5.122188243E1,-6.588289738E-1,-2.042700052E-1,-7.014269829E-1
5.122690490E1,2.728299983E-2,-5.868700147E-2,-1.277140975E0
5.123192735E1,-2.536869943E-1,-1.196649969E-1,-1.022307038E0
5.123694968E1,3.720830083E-1,1.752589941E-1,-1.758635044E0
5.124197205E1,1.591729969E-1,-2.589599974E-2,-1.533247948E0
5.124699452E1,4.282439947E-1,3.157629967E-1,-2.585552931E0
5.125201697E1,3.748430014E-1,1.439639926E-1,-2.154001951E0
5.125703943E1,4.603930116E-1,4.415050149E-1,-3.542665958E0
5.126206189E1,3.363769948E-1,2.636370063E-1,-3.064850092E0
5.126708431E1,5.780370235E-1,5.940150023E-1,-4.466317177E0
5.127210674E1,4.880389869E-1,2.885949910E-1,-4.069397926E0
5.127712920E1,5.624560118E-1,6.762440205E-1,-5.161070824E0
5.128215166E1,5.282390118E-1,3.827989995E-1,-4.832766056E0
5.128717412E1,5.954719782E-1,5.198240280E-1,-5.725747108E0
5.129219658E1,5.225960016E-1,2.805739939E-1,-5.472045898E0
5.129721904E1,4.609960020E-1,4.199349880E-1,-6.090557098E0
5.130224150E1,4.825479984E-1,1.463540047E-1,-5.898527145E0
5.130726383E1,3.689120114E-1,2.570570111E-1,-6.451463223E0
5.131228620E1,4.028829932E-1,-6.069400162E-2,-6.232683182E0
5.131730867E1,1.795399934E-1,1.691699959E-2,-6.705961227E0
5.132233112E1,2.808519900E-1,-3.149060011E-1,-6.560058117E0
5.132735354E1,2.275519967E-1,-2.071850002E-1,-6.732258797E0
5.133237597E1,2.841829956E-1,-6.066250205E-1,-6.655490875E0
5.133739843E1,4.042800069E-1,-5.670689940E-1,-6.693782806E0
5.134242089E1,2.340350002E-1,-7.865560055E-1,-6.641585827E0
5.134744335E1,3.976820111E-1,-1.097797990E0,-6.323608875E0
5.135246581E1,3.814670146E-1,-1.189957976E0,-6.477149010E0
5.135748826E1,1.402540058E-1,-1.307523012E0,-6.108805180E0
5.136251072E1,1.927379966E-1,-1.473412037E0,-6.060781002E0
5.136753305E1,-3.706499934E-2,-1.389449000E0,-5.958898067E0
5.137255541E1,1.038200036E-2,-1.568946004E0,-5.982387066E0
5.137757790E1,1.057140008E-1,-1.592978001E0,-5.171385765E0
5.138260034E1,8.095899969E-2,-1.644140005E0,-5.590540886E0
5.138762280E1,2.013899982E-1,-1.673159957E0,-4.466920853E0
5.139264526E1,1.092080027E-1,-1.669847965E0,-4.792750835E0
5.139766767E1,2.831990123E-1,-1.637007952E0,-3.538539886E0
5.140269010E1,1.406970024E-1,-1.543889046E0,-4.106314182E0
5.140771256E1,4.017420113E-1,-1.747501969E0,-2.310344934E0
5.141273502E1,2.191289961E-1,-1.487046003E0,-3.026979923E0
5.141775747E1,9.736400098E-2,-1.654304028E0,-1.063565016E0
5.142277993E1,1.977600008E-1,-1.430389047E0,-1.768340945E0
5.142780226E1,-1.572609991E-1,-1.592774987E0,-3.145999974E-3
5.143282462E1,-1.451410055E-1,-1.302677989E0,-5.956640244E-1
5.143784710E1,-2.453490049E-1,-1.381175041E0,7.259410024E-1
5.144286954E1,-1.781640053E-1,-1.220667005E0,3.283500075E-1
5.144789201E1,-3.729220033E-1,-1.193212032E0,1.301915050E0
5.145291447E1,-2.987819910E-1,-1.014808059E0,9.887130260E-1
5.145793686E1,-3.932589889E-1,-1.015337944E0,1.842218995E0
5.146295929E1,-4.164510071E-1,-8.803849816E-1,1.475801945E0
5.146798176E1,-1.274710000E-1,-7.833060026E-1,2.195820093E0
5.147300421E1,-2.858400047E-1,-7.052519917E-1,2.048830986E0
5.147802668E1,1.219770014E-1,-5.226569772E-1,2.222784042E0
5.148304914E1,-3.300900012E-2,-4.981740117E-1,2.200802088E0
5.148807147E1,2.243849933E-1,-2.811590135E-1,2.213406086E0
5.149309383E1,1.036999971E-1,-2.850019932E-1,2.211844921E0
5.149811631E1,3.055450022E-1,-6.216799840E-2,2.205609083E0
5.150313875E1,1.493950039E-1,-6.807699800E-2,2.182435036E0
5.150816122E1,5.865100026E-1,-9.160199761E-2,2.515610933E0
5.151318368E1,3.245289922E-1,1.285399962E-2,2.283715963E0
5.151820610E1,5.784360170E-1,6.020500138E-2,2.947674990E0
5.152322853E1,5.312209725E-1,4.984699935E-2,2.804925919E0
5.152825100E1,2.939299941E-1,8.651100099E-2,3.696244955E0
5.153327345E1,4.029090106E-1,2.081640065E-1,3.183362961E0
5.153829578E1,1.607369930E-1,2.333899960E-2,4.931966782E0
5.154331814E1,1.681600064E-1,2.263029963E-1,4.305675983E0
5.154834062E1,3.311040103E-1,-8.368299901E-2,5.843300819E0
5.155336307E1,2.833110094E-1,4.560500011E-2,5.467230797E0
5.155838554E1,3.931789994E-1,-3.106600046E-2,5.980944157E0
5.156340800E1,3.932810128E-1,2.560300007E-2,5.994976044E0
5.156843046E1,4.716539979E-1,-2.396400087E-2,5.459280968E0
5.157345293E1,3.799149990E-1,2.600499988E-2,5.774269104E0
5.157847533E1,8.987309933E-1,-3.307300061E-2,4.799026966E0
5.158349776E1,7.219610214E-1,6.538999826E-2,4.979213238E0
5.158852023E1,9.485819936E-1,-4.176310003E-1,4.706827164E0
5.159354269E1,8.122119904E-1,-8.448900282E-2,4.666329861E0
5.159856503E1,8.179619908E-1,-1.072854042E0,5.323193073E0
5.160358740E1,8.425710201E-1,-5.263249874E-1,4.968225956E0
5.160860987E1,-4.256799817E-2,-1.812688947E0,6.606929779E0
5.161363232E1,3.769989908E-1,-1.169983029E0,5.869716167E0
5.161865480E1,-5.146639943E-1,-2.362587929E0,7.872087955E0
5.162367725E1,-2.263980061E-1,-1.823801994E0,7.285508156E0
5.162869969E1,-7.143869996E-1,-2.447602034E0,8.005329132E0
5.163372212E1,-4.692249894E-1,-2.179651976E0,8.201751709E0
5.163874457E1,-8.198909760E-1,-1.907590985E0,6.688921928E0
5.164376703E1,-5.048050284E-1,-2.114875078E0,7.467198849E0
5.164878949E1,-3.398489952E-1,-1.237229943E0,4.738976955E0
5.165381195E1,-4.638789892E-1,-1.464174032E0,5.648180008E0
5.165883440E1,-2.085400000E-2,-6.141629815E-1,2.995054007E0
5.166385686E1,-2.262300067E-2,-9.041739702E-1,3.925555944E0
5.166887919E1,1.608760059E-1,-1.334449947E-1,1.215088010E0
5.167390155E1,1.953620017E-1,-4.625729918E-1,2.049921989E0
5.167892404E1,2.955999970E-1,2.059960067E-1,-8.748000115E-2
5.168394649E1,2.487619966E-1,2.341999905E-3,4.873580039E-1
5.168896891E1,4.355289936E-1,3.919059932E-1,-1.129526973E0
5.169399134E1,3.584539890E-1,1.601749957E-1,-6.460620165E-1
5.169901383E1,4.361129999E-1,5.137810111E-1,-2.078582048E0
5.170403629E1,4.015240073E-1,3.146229982E-1,-1.599393010E0
5.170905875E1,5.453010201E-1,6.185420156E-1,-2.947796106E0
5.171408121E1,3.796460032E-1,4.370720088E-1,-2.530164003E0
5.171910368E1,6.764609814E-1,4.771679938E-1,-3.353343964E0
5.172412614E1,5.032680035E-1,4.121710062E-1,-3.249771118E0
5.172914847E1,4.254209995E-1,2.191050053E-1,-3.274486065E0
5.173417084E1,5.044580102E-1,3.056240082E-1,-3.346426964E0
5.173919331E1,-7.801300287E-2,1.496599987E-2,-2.795717001E0
5.174421576E1,1.901270002E-1,9.520199895E-2,-3.111959934E0
5.174923818E1,-4.716989994E-1,-1.026789993E-1,-2.372174978E0
5.175426061E1,-1.856880039E-1,-3.211399913E-2,-2.517978907E0
5.175928306E1,-5.951399803E-1,-1.080209985E-1,-2.447907925E0
5.176430552E1,-3.969160020E-1,-8.286099881E-2,-2.352435112E0
5.176932798E1,-3.578140140E-1,4.368299991E-2,-2.869484901E0
5.177435044E1,-3.386099935E-1,-7.665400207E-2,-2.600670099E0
5.177937277E1,4.828099906E-2,2.560760081E-1,-3.595537901E0
5.178439514E1,-3.549800068E-2,7.136400044E-2,-3.244302988E0
5.178941762E1,3.013409972E-1,4.399259984E-1,-4.309768200E0
5.179444006E1,2.616400123E-1,1.872919947E-1,-3.930783987E0
5.179946252E1,1.088699996E-1,6.183660030E-1,-4.935347080E0
5.180448498E1,2.687070072E-1,3.497850001E-1,-4.632863045E0
5.180950745E1,1.340900064E-1,4.801270068E-1,-5.009304047E0
5.181452991E1,1.639889926E-1,2.761250138E-1,-5.067240238E0
5.181955234E1,3.782429993E-1,3.298600018E-1,-4.605050087E0
5.182457477E1,2.540929914E-1,1.877119988E-1,-4.752019882E0
5.182959724E1,5.477929711E-1,1.262460053E-1,-4.219055176E0
5.183461969E1,4.969429970E-1,-5.162999965E-3,-4.396162987E0
5.183964202E1,4.338299930E-1,5.759099871E-2,-4.141308784E0
5.184466438E1,4.847800136E-1,-9.234999865E-2,-4.096774101E0
5.184968686E1,2.511349916E-1,1.100869998E-1,-4.457948208E0
5.185470931E1,3.323740065E-1,-1.681489944E-1,-4.217276096E0
5.185973178E1,2.657380104E-1,-2.287900075E-2,-4.666195869E0
5.186475423E1,2.160850018E-1,-2.250570059E-1,-4.564088821E0
5.186977665E1,3.147619963E-1,-1.748480052E-1,-4.446998119E0
5.187479908E1,2.942549884E-1,-3.769069910E-1,-4.526147842E0
5.187982153E1,4.314860106E-1,-3.821789920E-1,-4.336311817E0
5.188484399E1,3.797880113E-1,-5.079780221E-1,-4.341069221E0
5.188986645E1,5.055360198E-1,-5.797439814E-1,-4.131083012E0
5.189488891E1,3.659850061E-1,-6.576319933E-1,-4.173577785E0
5.189991124E1,6.608150005E-1,-6.136299968E-1,-4.181564808E0
5.190493361E1,4.824869931E-1,-7.784309983E-1,-4.097663879E0
5.190995609E1,7.571679950E-1,-8.023809791E-1,-4.089505196E0
5.191497853E1,5.602949858E-1,-8.453500271E-1,-4.111694813E0
5.192000092E1,5.493270159E-1,-9.033889771E-1,-4.013086796E0
5.192502335E1,5.326259732E-1,-1.008466005E0,-4.027433872E0
5.193004582E1,1.985770017E-1,-9.638379812E-1,-3.662581921E0
5.193506827E1,2.624880075E-1,-9.775589705E-1,-3.834625006E0
5.194009074E1,1.446110010E-1,-1.136361003E0,-3.101120949E0
5.194511320E1,1.020850018E-1,-1.077548981E0,-3.384381056E0
5.195013553E1,1.127249971E-1,-1.101292968E0,-2.565253973E0
5.195515789E1,1.252319962E-1,-1.029484034E0,-2.865408897E0
5.196018037E1,-1.607239991E-1,-1.026648045E0,-1.735592961E0
5.196520282E1,3.463400155E-2,-9.476500154E-1,-2.203711033E0
5.197022526E1,-6.277009845E-1,-9.485560060E-1,-6.427360177E-1
5.197524772E1,-3.130039871E-1,-7.634180188E-1,-1.253268003E0
5.198027013E1,-7.260439992E-1,-8.816999793E-1,6.759030223E-1
5.198529256E1,-6.120809913E-1,-7.064719796E-1,-3.792100027E-2
5.199031502E1,-6.522219777E-1,-7.628399730E-1,1.862460017E0
5.199533748E1,-5.912359953E-1,-5.462459922E-1,1.215602040E0
5.200035996E1,-5.665990114E-1,-6.852229834E-1,2.948055983E0
5.200538242E1,-5.476509929E-1,-4.698640108E-1,2.378874063E0
5.201040474E1,-4.845289886E-1,-5.642979741E-1,3.929714918E0
5.201542711E1,-5.015709996E-1,-3.920789957E-1,3.387109041E0
5.202044959E1,-2.417010069E-1,-5.153729916E-1,4.846055031E0
5.202547203E1,-4.184949994E-1,-3.183220029E-1,4.424755096E0
5.203049450E1,-1.306550056E-1,-3.974019885E-1,5.401594162E0
5.203551695E1,-1.862159967E-1,-2.952019870E-1,5.147976875E0
5.204053941E1,-4.529200122E-2,-1.872590035E-1,5.514969826E0
5.204556187E1,-1.176799983E-1,-1.667860001E-1,5.519897938E0
5.205058429E1,-1.344020069E-1,2.471729964E-1,4.983018875E0
5.205560672E1,-3.729800135E-2,5.602699891E-2,5.309290886E0
5.206062903E1,-2.001869977E-1,7.735210061E-1,3.994509935E0
5.206565139E1,-1.459069997E-1,5.336509943E-1,4.475650787E0
5.207067387E1,-4.638609886E-1,9.020469785E-1,3.948540926E0
5.207569632E1,-2.857860029E-1,8.770400286E-1,3.842777014E0
5.208071878E1,-3.651719987E-1,8.853409886E-1,4.879869938E0
5.208574124E1,-3.951140046E-1,9.734809995E-1,4.332600117E0
5.209076366E1,4.652399942E-2,3.836840093E-1,6.335272789E0
5.209578609E1,-1.755879968E-1,7.972530127E-1,5.530558109E0
5.210080855E1,2.729359865E-1,-3.420319855E-1,7.941588879E0
5.210583101E1,1.880490035E-1,2.557289898E-1,7.150444031E0
5.211085347E1,6.120999902E-2,-1.460971951E0,9.623774529E0
5.211587593E1,1.074680015E-1,-6.069319844E-1,8.747694016E0
5.212089840E1,-9.144979715E-1,-2.322460890E0,1.082542992E1
5.212592086E1,-4.741289914E-1,-1.702954054E0,1.031406212E1
5.213094320E1,-1.467841029E0,-2.502074957E0,1.053978729E1
5.213596556E1,-1.311086059E0,-2.261050940E0,1.092091465E1
5.214098803E1,-1.338418961E0,-2.281872988E0,8.812582016E0
5.214601047E1,-1.416856050E0,-2.257884979E0,9.815216064E0
5.215103289E1,-7.480610013E-1,-1.697947979E0,6.508298874E0
5.215605532E1,-1.014871001E0,-1.947777987E0,7.666104794E0
5.216107780E1,-2.495449930E-1,-1.278789043E0,4.701566219E0
5.216610026E1,-4.228959978E-1,-1.455539942E0,5.568683147E0
5.217112259E1,-1.601749957E-1,-9.301199913E-1,2.892746925E0
5.217614495E1,-1.157900020E-1,-1.156556010E0,3.778851032E0
5.218116744E1,-3.452210128E-1,-5.747339725E-1,1.128543973E0
5.218618989E1,-2.186789960E-1,-7.364150286E-1,1.979503036E0
5.219121235E1,-5.279979706E-1,-4.107530117E-1,-3.369899839E-2
5.219623481E1,-3.448820114E-1,-5.082139969E-1,4.712530077E-1
5.220125728E1,-6.303930283E-1,-3.274869919E-1,-7.296419740E-1
5.220627974E1,-5.348740220E-1,-4.342040122E-1,-4.201360047E-1
5.221130216E1,-5.333470106E-1,-2.951390147E-1,-1.287006974E0
5.221632459E1,-4.777980149E-1,-3.377209902E-1,-1.001675963E0
5.222134705E1,-4.881669879E-1,-3.127399981E-1,-1.794554949E0
5.222636951E1,-4.654890001E-1,-3.160640001E-1,-1.559468985E0
5.223139182E1,-1.309809983E-1,-2.967430055E-1,-2.052629948E0
5.223641419E1,-2.842620015E-1,-2.729629874E-1,-1.949247003E0
5.224143668E1,2.377520055E-1,-2.356310040E-1,-2.277609110E0
5.224645912E1,6.933499873E-2,-2.386330068E-1,-2.157322884E0
5.225148160E1,3.087239861E-1,-1.114469990E-1,-2.427624941E0
5.225650406E1,2.701080143E-1,-1.620160043E-1,-2.376188993E0
5.226152652E1,2.488140017E-1,-5.955699831E-2,-2.637538910E0
5.226654898E1,3.075489998E-1,-1.141470000E-1,-2.488692045E0
5.227157140E1,2.583929896E-1,2.172000008E-3,-3.127743006E0
5.227659383E1,2.547540069E-1,-7.203199714E-2,-2.867568016E0
5.228161631E1,4.087719917E-1,1.425309926E-1,-3.564825058E0
5.228663877E1,3.496370018E-1,-3.425000003E-3,-3.384010077E0
5.229166109E1,5.635830164E-1,2.638320029E-1,-4.054790020E0
5.229668346E1,5.222929716E-1,5.159699917E-2,-3.766721964E0
5.230170595E1,7.843070030E-1,3.758819997E-1,-4.725937843E0
5.230672840E1,6.144390106E-1,1.455190033E-1,-4.397982121E0
5.231175082E1,6.560829878E-1,4.328019917E-1,-5.435506821E0
5.231677324E1,7.581800222E-1,1.365669966E-1,-5.106017113E0
5.232179571E1,3.064270020E-1,3.271780014E-1,-5.792263031E0
5.232681817E1,4.798200130E-1,6.184000149E-2,-5.633920193E0
5.233184063E1,1.169489995E-1,9.869500250E-2,-5.982253075E0
5.233686309E1,2.329329997E-1,-6.493400037E-2,-5.872196198E0
5.234188542E1,4.127430022E-1,-1.605730057E-1,-5.882733822E0
5.234690779E1,3.867030144E-1,-3.414709866E-1,-5.893968105E0
5.235193026E1,4.534640014E-1,-4.269979894E-1,-5.584319115E0
5.235695271E1,5.193390250E-1,-5.128120184E-1,-5.752528191E0
5.236197516E1,3.220860064E-1,-7.293919921E-1,-5.208318233E0
5.236699762E1,4.260930121E-1,-7.520790100E-1,-5.363026142E0
5.237202004E1,2.108059973E-1,-8.828979731E-1,-4.843584061E0
5.237704247E1,2.962689996E-1,-9.257329702E-1,-4.986530781E0
5.238206494E1,2.204969972E-1,-9.529240131E-1,-4.657143116E0
5.238708740E1,2.541840076E-1,-1.035563946E0,-4.642303944E0
5.239210986E1,3.785519898E-1,-8.624759912E-1,-4.897173882E0
5.239713232E1,2.845740020E-1,-9.842299819E-1,-4.765165806E0
5.240215465E1,8.013179898E-1,-8.107920289E-1,-5.221911907E0
5.240717702E1,5.913670063E-1,-1.020892978E0,-5.016087055E0
5.241219950E1,1.025130033E0,-8.433780074E-1,-5.218192101E0
5.241722194E1,8.016890287E-1,-9.852250218E-1,-5.238403797E0
5.242224436E1,8.812040091E-1,-9.750779867E-1,-4.739803791E0
5.242726679E1,8.571730256E-1,-1.077375054E0,-4.964647770E0
5.243228925E1,4.982799888E-1,-1.143385053E0,-3.804646015E0
5.243731171E1,4.725100100E-1,-1.060315967E0,-4.355751991E0
5.244233417E1,3.938229978E-1,-1.277595043E0,-2.745817900E0
5.244735663E1,3.203989863E-1,-1.132699013E0,-3.290052891E0
5.245237896E1,2.350600064E-1,-1.285807014E0,-1.500764966E0
5.245740133E1,2.317389995E-1,-1.096238971E0,-2.244066954E0
5.246242380E1,-1.476660073E-1,-1.106148958E0,-5.645089746E-1
5.246744625E1,-5.239000171E-2,-9.562559724E-1,-1.030316949E0
5.247246867E1,-1.230200008E-1,-1.038823009E0,2.215529978E-1
5.247749110E1,-2.520110011E-1,-8.574740291E-1,-1.822530031E-1
5.248251357E1,2.312020063E-1,-8.089410067E-1,7.611910105E-1
5.248753602E1,-4.958099872E-2,-7.346400023E-1,4.295949936E-1
5.249255850E1,4.156610072E-1,-6.472150087E-1,1.231891036E0
5.249758096E1,2.731890082E-1,-5.295270085E-1,9.708579779E-1
5.250260343E1,2.475640029E-1,-4.418140054E-1,1.857344031E0
5.250762589E1,2.609640062E-1,-3.652960062E-1,1.480321050E0
5.251264821E1,5.976799875E-2,-2.971380055E-1,2.549084902E0
5.251767058E1,8.232399821E-2,-2.193080038E-1,2.210448027E0
5.252269304E1,-8.707299829E-2,-8.518099785E-2,3.267009020E0
5.252771548E1,-5.676199868E-2,-4.856399819E-2,2.873683929E0
5.253273790E1,-2.587639987E-1,7.194799930E-2,3.707480907E0
5.253776033E1,-1.803479940E-1,1.698520035E-1,3.462449074E0
5.254278280E1,-3.360379934E-1,2.960459888E-1,4.463747978E0
5.254780525E1,-2.801139951E-1,2.726489902E-1,4.089128017E0
5.255282758E1,1.397500001E-2,3.509109914E-1,5.111108780E0
5.255784995E1,-2.599020004E-1,4.867910147E-1,4.790585041E0
5.256287241E1,4.640679955E-1,4.802730083E-1,5.441257000E0
5.256789485E1,2.456430048E-1,4.745469987E-1,5.333289146E0
5.257291732E1,8.587269783E-1,5.378800035E-1,5.103933811E0
5.257793978E1,4.810709953E-1,5.759440064E-1,5.349716187E0
5.258296218E1,1.448891997E0,5.926910043E-1,4.267104149E0
5.258798461E1,1.033033013E0,5.663059950E-1,4.721074104E0
5.259300708E1,1.621281028E0,4.362429976E-1,3.573050022E0
5.259802953E1,1.394605994E0,5.847610235E-1,3.884884119E0
5.260305200E1,1.201971054E0,1.191829965E-1,3.404506922E0
5.260807446E1,1.217622995E0,4.438489974E-1,3.381927013E0
5.261309678E1,1.022781968E0,-6.665970087E-1,4.299037933E0
5.261811915E1,9.410039783E-1,-6.628999859E-2,3.753626108E0
5.262314163E1,3.532249928E-1,-1.145125031E0,5.714552879E0
5.262816408E1,8.263300061E-1,-6.282809973E-1,4.987644196E0
5.263318654E1,-2.177899927E-1,-1.889969945E0,7.990592003E0
5.263820900E1,6.339500099E-2,-1.186786056E0,6.856341839E0
5.264323142E1,-5.385820270E-1,-2.094156027E0,9.373671532E0
5.264825385E1,-2.777209878E-1,-1.757779002E0,8.846063614E0
5.265327631E1,-5.501279831E-1,-1.818564057E0,9.073513031E0
5.265829877E1,-3.684369922E-1,-1.813622952E0,9.429644585E0
5.266332110E1,-2.655229867E-1,-1.345929980E0,7.429273129E0
5.266834346E1,-3.329319954E-1,-1.537446976E0,8.374606133E0
5.267336594E1,3.590439856E-1,-8.141220212E-1,5.009428024E0
5.267838838E1,7.788400352E-2,-1.055814028E0,6.232799053E0
5.268341086E1,8.102959991E-1,-4.803900123E-1,2.755872011E0
5.268843332E1,5.437350273E-1,-7.567890286E-1,3.833302975E0
5.269345573E1,1.317728043E0,-1.477670074E-1,5.898510218E-1
5.269847816E1,8.535829782E-1,-4.170350134E-1,1.680402040E0
5.270350063E1,1.621260047E0,2.310599945E-2,-1.215090990E0
5.270852308E1,1.214661002E0,-1.214170009E-1,-4.329729974E-1
5.271354554E1,1.590432048E0,3.787799925E-2,-1.959619999E0
5.271856800E1,1.287611008E0,-6.291600317E-2,-1.656195998E0
5.272359033E1,1.258417010E0,-1.016110033E-1,-2.031635046E0
5.272861270E1,1.166085005E0,-4.431299865E-2,-2.045569897E0
5.273363513E1,7.694680095E-1,-1.990610063E-1,-1.643293023E0
5.273865754E1,8.683069944E-1,-1.245720014E-1,-1.862864971E0
5.274368001E1,1.242839992E-1,-3.581770062E-1,-7.636209726E-1
5.274870246E1,4.008330107E-1,-2.024749964E-1,-1.194409966E0
5.275372493E1,-5.729449987E-1,-1.954780072E-1,-4.139800072E-1
5.275874739E1,-1.080460027E-1,-2.297189981E-1,-5.206739902E-1
5.276376985E1,-1.010468006E0,-3.962200135E-2,-4.959599972E-1
5.276879231E1,-6.030049920E-1,-9.509799629E-2,-4.395790100E-1
5.277381463E1,-1.221781015E0,2.500289977E-1,-1.069203019E0
5.277883700E1,-8.637120128E-1,4.775800183E-2,-7.982439995E-1
5.278385944E1,-1.099346995E0,4.272019863E-1,-2.029762983E0
5.278888185E1,-9.226229787E-1,2.312639952E-1,-1.539520979E0
5.279390432E1,-1.015792966E0,6.494759917E-1,-2.984460115E0
5.279892677E1,-7.552959919E-1,3.505949974E-1,-2.533466101E0
5.280394924E1,-9.482960105E-1,7.240149975E-1,-3.839858055E0
5.280897170E1,-7.377740145E-1,4.568359852E-1,-3.435756922E0
5.281399403E1,-8.401899934E-1,7.398210168E-1,-4.495197773E0
5.281901639E1,-6.065390110E-1,4.642609954E-1,-4.202038765E0
5.282403887E1,-6.748750210E-1,6.323819757E-1,-4.710126877E0
5.282906132E1,-4.973930120E-1,3.277029991E-1,-4.624417782E0
5.283408378E1,-2.418279946E-1,3.949989974E-1,-4.855300903E0
5.283910624E1,-2.337989956E-1,1.525270045E-1,-4.743275166E0
5.284412868E1,7.713799924E-2,2.675110102E-1,-5.147157192E0
5.284915111E1,9.190899879E-2,-3.477000073E-2,-4.914198875E0
5.285417357E1,2.184849977E-1,1.085940003E-1,-5.258242130E0
5.285919603E1,2.644529939E-1,-1.627590060E-1,-5.222681999E0
5.286421835E1,2.654229999E-1,-2.708539963E-1,-5.013691902E0
5.286924072E1,3.516620100E-1,-4.391779900E-1,-5.015048027E0
5.287426320E1,1.907110065E-1,-4.996539950E-1,-4.785122871E0
5.287928564E1,3.644250035E-1,-6.753820181E-1,-4.847222805E0
5.288430810E1,1.042380035E-1,-6.536380053E-1,-4.474256039E0
5.288933056E1,2.770169973E-1,-7.873179913E-1,-4.569330215E0
5.289435297E1,1.562259942E-1,-9.353240132E-1,-3.943515062E0
5.289937540E1,2.162369937E-1,-9.244480133E-1,-4.151704788E0
5.290439787E1,4.359900057E-1,-1.055402040E0,-3.474122047E0
5.290942033E1,4.655860066E-1,-1.116142988E0,-3.637594938E0
5.291444265E1,3.409700096E-1,-1.105193973E0,-3.292969942E0
5.291946501E1,4.837029874E-1,-1.115154028E0,-3.325234890E0
5.292448750E1,5.068389773E-1,-1.263286948E0,-2.959661961E0
5.292950994E1,4.637539983E-1,-1.215651989E0,-3.153064966E0
5.293453241E1,4.516980052E-1,-1.323606014E0,-2.594824076E0
5.293955486E1,5.537719727E-1,-1.211925983E0,-2.735923052E0
5.294457727E1,1.720319986E-1,-1.241209030E0,-2.397252083E0
